Time in s	CH I in Volt	CH II in Volt	
6.065E-5	-1.20E-02	6.00E-04	
6.07E-5	-1.20E-02	6.00E-04	
6.075E-5	-1.20E-02	6.00E-04	
6.08E-5	-1.20E-02	8.00E-04	
6.085E-5	-1.20E-02	8.00E-04	
6.09E-5	-1.20E-02	6.00E-04	
6.095E-5	-1.20E-02	8.00E-04	
6.1E-5	-1.20E-02	6.00E-04	
6.105E-5	-1.20E-02	6.00E-04	
6.11E-5	-1.20E-02	4.00E-04	
6.115E-5	-1.20E-02	6.00E-04	
6.12E-5	-1.20E-02	8.00E-04	
6.125E-5	-1.20E-02	6.00E-04	
6.13E-5	-1.20E-02	4.00E-04	
6.135E-5	-1.20E-02	6.00E-04	
6.14E-5	-1.20E-02	6.00E-04	
6.145E-5	-1.20E-02	6.00E-04	
6.15E-5	-1.20E-02	6.00E-04	
6.155E-5	-1.20E-02	6.00E-04	
6.16E-5	-1.20E-02	6.00E-04	
6.165E-5	-1.20E-02	6.00E-04	
6.17E-5	-1.20E-02	4.00E-04	
6.175E-5	-1.20E-02	6.00E-04	
6.18E-5	-1.22E-02	6.00E-04	
6.185E-5	-1.22E-02	6.00E-04	
6.19E-5	-1.22E-02	6.00E-04	
6.195E-5	-1.22E-02	4.00E-04	
6.2E-5	-1.22E-02	4.00E-04	
6.205E-5	-1.22E-02	6.00E-04	
6.21E-5	-1.22E-02	4.00E-04	
6.215E-5	-1.22E-02	4.00E-04	
6.22E-5	-1.22E-02	6.00E-04	
6.225E-5	-1.22E-02	4.00E-04	
6.23E-5	-1.22E-02	4.00E-04	
6.235E-5	-1.22E-02	6.00E-04	
6.24E-5	-1.22E-02	4.00E-04	
6.245E-5	-1.22E-02	4.00E-04	
6.25E-5	-1.22E-02	4.00E-04	
6.255E-5	-1.24E-02	4.00E-04	
6.26E-5	-1.24E-02	4.00E-04	
6.265E-5	-1.24E-02	4.00E-04	
6.27E-5	-1.24E-02	4.00E-04	
6.275E-5	-1.24E-02	4.00E-04	
6.28E-5	-1.24E-02	6.00E-04	
6.285E-5	-1.24E-02	4.00E-04	
6.29E-5	-1.24E-02	4.00E-04	
6.295E-5	-1.24E-02	4.00E-04	
6.3E-5	-1.24E-02	4.00E-04	
6.305E-5	-1.24E-02	4.00E-04	
6.31E-5	-1.24E-02	2.00E-04	
6.315E-5	-1.24E-02	6.00E-04	
6.32E-5	-1.24E-02	4.00E-04	
6.325E-5	-1.24E-02	4.00E-04	
6.33E-5	-1.24E-02	6.00E-04	
6.335E-5	-1.24E-02	4.00E-04	
6.34E-5	-1.24E-02	4.00E-04	
6.345E-5	-1.24E-02	4.00E-04	
6.35E-5	-1.24E-02	6.00E-04	
6.355E-5	-1.24E-02	4.00E-04	
6.36E-5	-1.22E-02	4.00E-04	
6.365E-5	-1.22E-02	4.00E-04	
6.37E-5	-1.22E-02	4.00E-04	
6.375E-5	-1.22E-02	4.00E-04	
6.38E-5	-1.22E-02	2.00E-04	
6.385E-5	-1.24E-02	6.00E-04	
6.39E-5	-1.24E-02	4.00E-04	
6.395E-5	-1.24E-02	6.00E-04	
6.4E-5	-1.24E-02	4.00E-04	
6.405E-5	-1.22E-02	6.00E-04	
6.41E-5	-1.22E-02	4.00E-04	
6.415E-5	-1.22E-02	4.00E-04	
6.42E-5	-1.22E-02	4.00E-04	
6.425E-5	-1.22E-02	4.00E-04	
6.43E-5	-1.22E-02	6.00E-04	
6.435E-5	-1.22E-02	4.00E-04	
6.44E-5	-1.22E-02	6.00E-04	
6.445E-5	-1.22E-02	4.00E-04	
6.45E-5	-1.22E-02	6.00E-04	
6.455E-5	-1.22E-02	6.00E-04	
6.46E-5	-1.20E-02	4.00E-04	
6.465E-5	-1.20E-02	6.00E-04	
6.47E-5	-1.20E-02	6.00E-04	
6.475E-5	-1.20E-02	4.00E-04	
6.48E-5	-1.22E-02	4.00E-04	
6.485E-5	-1.22E-02	6.00E-04	
6.49E-5	-1.22E-02	6.00E-04	
6.495E-5	-1.22E-02	6.00E-04	
6.5E-5	-1.22E-02	6.00E-04	
6.505E-5	-1.22E-02	6.00E-04	
6.51E-5	-1.20E-02	6.00E-04	
6.515E-5	-1.20E-02	6.00E-04	
6.52E-5	-1.20E-02	6.00E-04	
6.525E-5	-1.20E-02	6.00E-04	
6.53E-5	-1.20E-02	8.00E-04	
6.535E-5	-1.20E-02	6.00E-04	
6.54E-5	-1.20E-02	6.00E-04	
6.545E-5	-1.20E-02	6.00E-04	
6.55E-5	-1.20E-02	6.00E-04	
6.555E-5	-1.20E-02	6.00E-04	
6.56E-5	-1.22E-02	6.00E-04	
6.565E-5	-1.22E-02	8.00E-04	
6.57E-5	-1.22E-02	6.00E-04	
6.575E-5	-1.22E-02	8.00E-04	
6.58E-5	-1.20E-02	6.00E-04	
6.585E-5	-1.20E-02	8.00E-04	
6.59E-5	-1.20E-02	8.00E-04	
6.595E-5	-1.22E-02	8.00E-04	
6.6E-5	-1.20E-02	8.00E-04	
6.605E-5	-1.22E-02	6.00E-04	
6.61E-5	-1.22E-02	8.00E-04	
6.615E-5	-1.22E-02	6.00E-04	
6.62E-5	-1.22E-02	8.00E-04	
6.625E-5	-1.22E-02	8.00E-04	
6.63E-5	-1.22E-02	6.00E-04	
6.635E-5	-1.22E-02	8.00E-04	
6.64E-5	-1.22E-02	8.00E-04	
6.645E-5	-1.22E-02	8.00E-04	
6.65E-5	-1.20E-02	8.00E-04	
6.655E-5	-1.22E-02	8.00E-04	
6.66E-5	-1.22E-02	8.00E-04	
6.665E-5	-1.22E-02	8.00E-04	
6.67E-5	-1.22E-02	6.00E-04	
6.675E-5	-1.22E-02	8.00E-04	
6.68E-5	-1.22E-02	8.00E-04	
6.685E-5	-1.22E-02	8.00E-04	
6.69E-5	-1.22E-02	8.00E-04	
6.695E-5	-1.22E-02	8.00E-04	
6.7E-5	-1.22E-02	8.00E-04	
6.705E-5	-1.22E-02	6.00E-04	
6.71E-5	-1.22E-02	8.00E-04	
6.715E-5	-1.20E-02	8.00E-04	
6.72E-5	-1.20E-02	8.00E-04	
6.725E-5	-1.20E-02	8.00E-04	
6.73E-5	-1.20E-02	1.00E-03	
6.735E-5	-1.20E-02	8.00E-04	
6.74E-5	-1.20E-02	1.00E-03	
6.745E-5	-1.20E-02	8.00E-04	
6.75E-5	-1.20E-02	6.00E-04	
6.755E-5	-1.20E-02	1.00E-03	
6.76E-5	-1.20E-02	1.00E-03	
6.765E-5	-1.20E-02	8.00E-04	
6.77E-5	-1.20E-02	8.00E-04	
6.775E-5	-1.20E-02	8.00E-04	
6.78E-5	-1.20E-02	8.00E-04	
6.785E-5	-1.20E-02	8.00E-04	
6.79E-5	-1.20E-02	8.00E-04	
6.795E-5	-1.20E-02	1.00E-03	
6.8E-5	-1.20E-02	8.00E-04	
6.805E-5	-1.20E-02	8.00E-04	
6.81E-5	-1.20E-02	8.00E-04	
6.815E-5	-1.20E-02	8.00E-04	
6.82E-5	-1.20E-02	1.00E-03	
6.825E-5	-1.20E-02	8.00E-04	
6.83E-5	-1.20E-02	8.00E-04	
6.835E-5	-1.20E-02	8.00E-04	
6.84E-5	-1.22E-02	8.00E-04	
6.845E-5	-1.22E-02	8.00E-04	
6.85E-5	-1.22E-02	8.00E-04	
6.855E-5	-1.22E-02	8.00E-04	
6.86E-5	-1.22E-02	8.00E-04	
6.865E-5	-1.22E-02	8.00E-04	
6.87E-5	-1.22E-02	6.00E-04	
6.875E-5	-1.22E-02	6.00E-04	
6.88E-5	-1.22E-02	8.00E-04	
6.885E-5	-1.22E-02	8.00E-04	
6.89E-5	-1.22E-02	8.00E-04	
6.895E-5	-1.22E-02	8.00E-04	
6.9E-5	-1.22E-02	8.00E-04	
6.905E-5	-1.22E-02	8.00E-04	
6.91E-5	-1.22E-02	8.00E-04	
6.915E-5	-1.22E-02	8.00E-04	
6.92E-5	-1.22E-02	8.00E-04	
6.925E-5	-1.22E-02	8.00E-04	
6.93E-5	-1.22E-02	6.00E-04	
6.935E-5	-1.22E-02	6.00E-04	
6.94E-5	-1.22E-02	8.00E-04	
6.945E-5	-1.22E-02	6.00E-04	
6.95E-5	-1.22E-02	6.00E-04	
6.955E-5	-1.22E-02	6.00E-04	
6.96E-5	-1.22E-02	6.00E-04	
6.965E-5	-1.22E-02	6.00E-04	
6.97E-5	-1.22E-02	8.00E-04	
6.975E-5	-1.22E-02	6.00E-04	
6.98E-5	-1.22E-02	6.00E-04	
6.985E-5	-1.22E-02	8.00E-04	
6.99E-5	-1.22E-02	8.00E-04	
6.995E-5	-1.22E-02	6.00E-04	
7.E-5	-1.22E-02	6.00E-04	
7.005E-5	-1.22E-02	6.00E-04	
7.01E-5	-1.22E-02	4.00E-04	
7.015E-5	-1.22E-02	6.00E-04	
7.02E-5	-1.22E-02	8.00E-04	
7.025E-5	-1.22E-02	6.00E-04	
7.03E-5	-1.22E-02	6.00E-04	
7.035E-5	-1.22E-02	6.00E-04	
7.04E-5	-1.22E-02	6.00E-04	
7.045E-5	-1.22E-02	4.00E-04	
7.05E-5	-1.22E-02	6.00E-04	
7.055E-5	-1.22E-02	4.00E-04	
7.06E-5	-1.22E-02	4.00E-04	
7.065E-5	-1.22E-02	6.00E-04	
7.07E-5	-1.22E-02	6.00E-04	
7.075E-5	-1.22E-02	6.00E-04	
7.08E-5	-1.20E-02	4.00E-04	
7.085E-5	-1.20E-02	4.00E-04	
7.09E-5	-1.20E-02	6.00E-04	
7.095E-5	-1.20E-02	6.00E-04	
7.1E-5	-1.20E-02	4.00E-04	
7.105E-5	-1.20E-02	6.00E-04	
7.11E-5	-1.20E-02	4.00E-04	
7.115E-5	-1.20E-02	4.00E-04	
7.12E-5	-1.20E-02	6.00E-04	
7.125E-5	-1.20E-02	6.00E-04	
7.13E-5	-1.20E-02	4.00E-04	
7.135E-5	-1.20E-02	4.00E-04	
7.14E-5	-1.20E-02	6.00E-04	
7.145E-5	-1.20E-02	4.00E-04	
7.15E-5	-1.20E-02	4.00E-04	
7.155E-5	-1.20E-02	4.00E-04	
7.16E-5	-1.20E-02	4.00E-04	
7.165E-5	-1.20E-02	6.00E-04	
7.17E-5	-1.20E-02	6.00E-04	
7.175E-5	-1.20E-02	4.00E-04	
7.18E-5	-1.20E-02	6.00E-04	
7.185E-5	-1.20E-02	4.00E-04	
7.19E-5	-1.20E-02	4.00E-04	
7.195E-5	-1.20E-02	4.00E-04	
7.2E-5	-1.20E-02	4.00E-04	
7.205E-5	-1.20E-02	6.00E-04	
7.21E-5	-1.20E-02	4.00E-04	
7.215E-5	-1.20E-02	4.00E-04	
7.22E-5	-1.20E-02	6.00E-04	
7.225E-5	-1.20E-02	6.00E-04	
7.23E-5	-1.20E-02	4.00E-04	
7.235E-5	-1.20E-02	4.00E-04	
7.24E-5	-1.20E-02	4.00E-04	
7.245E-5	-1.20E-02	4.00E-04	
7.25E-5	-1.20E-02	4.00E-04	
7.255E-5	-1.20E-02	6.00E-04	
7.26E-5	-1.20E-02	4.00E-04	
7.265E-5	-1.20E-02	6.00E-04	
7.27E-5	-1.20E-02	4.00E-04	
7.275E-5	-1.20E-02	6.00E-04	
7.28E-5	-1.20E-02	4.00E-04	
7.285E-5	-1.20E-02	4.00E-04	
7.29E-5	-1.20E-02	6.00E-04	
7.295E-5	-1.20E-02	6.00E-04	
7.3E-5	-1.20E-02	4.00E-04	
7.305E-5	-1.20E-02	6.00E-04	
7.31E-5	-1.20E-02	4.00E-04	
7.315E-5	-1.20E-02	6.00E-04	
7.32E-5	-1.20E-02	4.00E-04	
7.325E-5	-1.20E-02	6.00E-04	
7.33E-5	-1.20E-02	6.00E-04	
7.335E-5	-1.20E-02	6.00E-04	
7.34E-5	-1.20E-02	6.00E-04	
7.345E-5	-1.20E-02	8.00E-04	
7.35E-5	-1.20E-02	4.00E-04	
7.355E-5	-1.20E-02	4.00E-04	
7.36E-5	-1.20E-02	6.00E-04	
7.365E-5	-1.20E-02	6.00E-04	
7.37E-5	-1.20E-02	6.00E-04	
7.375E-5	-1.20E-02	6.00E-04	
7.38E-5	-1.20E-02	6.00E-04	
7.385E-5	-1.20E-02	6.00E-04	
7.39E-5	-1.20E-02	6.00E-04	
7.395E-5	-1.20E-02	6.00E-04	
7.4E-5	-1.20E-02	6.00E-04	
7.405E-5	-1.20E-02	6.00E-04	
7.41E-5	-1.20E-02	6.00E-04	
7.415E-5	-1.20E-02	6.00E-04	
7.42E-5	-1.20E-02	6.00E-04	
7.425E-5	-1.20E-02	6.00E-04	
7.43E-5	-1.20E-02	8.00E-04	
7.435E-5	-1.20E-02	6.00E-04	
7.44E-5	-1.20E-02	6.00E-04	
7.445E-5	-1.20E-02	6.00E-04	
7.45E-5	-1.20E-02	6.00E-04	
7.455E-5	-1.20E-02	6.00E-04	
7.46E-5	-1.20E-02	6.00E-04	
7.465E-5	-1.20E-02	8.00E-04	
7.47E-5	-1.20E-02	8.00E-04	
7.475E-5	-1.20E-02	8.00E-04	
7.48E-5	-1.20E-02	6.00E-04	
7.485E-5	-1.20E-02	6.00E-04	
7.49E-5	-1.20E-02	8.00E-04	
7.495E-5	-1.22E-02	8.00E-04	
7.5E-5	-1.22E-02	6.00E-04	
7.505E-5	-1.22E-02	8.00E-04	
7.51E-5	-1.22E-02	8.00E-04	
7.515E-5	-1.22E-02	8.00E-04	
7.52E-5	-1.22E-02	6.00E-04	
7.525E-5	-1.22E-02	6.00E-04	
7.53E-5	-1.22E-02	6.00E-04	
7.535E-5	-1.22E-02	8.00E-04	
7.54E-5	-1.22E-02	8.00E-04	
7.545E-5	-1.22E-02	8.00E-04	
7.55E-5	-1.22E-02	8.00E-04	
7.555E-5	-1.22E-02	8.00E-04	
7.56E-5	-1.22E-02	6.00E-04	
7.565E-5	-1.20E-02	6.00E-04	
7.57E-5	-1.20E-02	8.00E-04	
7.575E-5	-1.22E-02	8.00E-04	
7.58E-5	-1.22E-02	8.00E-04	
7.585E-5	-1.20E-02	6.00E-04	
7.59E-5	-1.20E-02	6.00E-04	
7.595E-5	-1.20E-02	8.00E-04	
7.6E-5	-1.20E-02	8.00E-04	
7.605E-5	-1.20E-02	8.00E-04	
7.61E-5	-1.20E-02	6.00E-04	
7.615E-5	-1.20E-02	8.00E-04	
7.62E-5	-1.20E-02	8.00E-04	
7.625E-5	-1.20E-02	8.00E-04	
7.63E-5	-1.20E-02	8.00E-04	
7.635E-5	-1.20E-02	6.00E-04	
7.64E-5	-1.20E-02	8.00E-04	
7.645E-5	-1.20E-02	8.00E-04	
7.65E-5	-1.20E-02	6.00E-04	
7.655E-5	-1.20E-02	8.00E-04	
7.66E-5	-1.20E-02	6.00E-04	
7.665E-5	-1.20E-02	8.00E-04	
7.67E-5	-1.20E-02	8.00E-04	
7.675E-5	-1.18E-02	8.00E-04	
7.68E-5	-1.20E-02	8.00E-04	
7.685E-5	-1.20E-02	6.00E-04	
7.69E-5	-1.20E-02	6.00E-04	
7.695E-5	-1.20E-02	8.00E-04	
7.7E-5	-1.20E-02	6.00E-04	
7.705E-5	-1.20E-02	6.00E-04	
7.71E-5	-1.20E-02	6.00E-04	
7.715E-5	-1.20E-02	8.00E-04	
7.72E-5	-1.20E-02	8.00E-04	
7.725E-5	-1.20E-02	6.00E-04	
7.73E-5	-1.18E-02	8.00E-04	
7.735E-5	-1.18E-02	8.00E-04	
7.74E-5	-1.18E-02	6.00E-04	
7.745E-5	-1.20E-02	8.00E-04	
7.75E-5	-1.20E-02	6.00E-04	
7.755E-5	-1.20E-02	8.00E-04	
7.76E-5	-1.20E-02	8.00E-04	
7.765E-5	-1.20E-02	6.00E-04	
7.77E-5	-1.20E-02	6.00E-04	
7.775E-5	-1.20E-02	8.00E-04	
7.78E-5	-1.20E-02	6.00E-04	
7.785E-5	-1.20E-02	6.00E-04	
7.79E-5	-1.20E-02	6.00E-04	
7.795E-5	-1.20E-02	6.00E-04	
7.8E-5	-1.20E-02	6.00E-04	
7.805E-5	-1.20E-02	6.00E-04	
7.81E-5	-1.20E-02	6.00E-04	
7.815E-5	-1.20E-02	6.00E-04	
7.82E-5	-1.20E-02	4.00E-04	
7.825E-5	-1.20E-02	6.00E-04	
7.83E-5	-1.20E-02	6.00E-04	
7.835E-5	-1.20E-02	6.00E-04	
7.84E-5	-1.20E-02	6.00E-04	
7.845E-5	-1.20E-02	6.00E-04	
7.85E-5	-1.20E-02	6.00E-04	
7.855E-5	-1.20E-02	4.00E-04	
7.86E-5	-1.20E-02	6.00E-04	
7.865E-5	-1.20E-02	6.00E-04	
7.87E-5	-1.20E-02	6.00E-04	
7.875E-5	-1.20E-02	4.00E-04	
7.88E-5	-1.20E-02	4.00E-04	
7.885E-5	-1.20E-02	6.00E-04	
7.89E-5	-1.20E-02	4.00E-04	
7.895E-5	-1.20E-02	6.00E-04	
7.9E-5	-1.20E-02	4.00E-04	
7.905E-5	-1.22E-02	4.00E-04	
7.91E-5	-1.22E-02	4.00E-04	
7.915E-5	-1.22E-02	6.00E-04	
7.92E-5	-1.22E-02	6.00E-04	
7.925E-5	-1.22E-02	4.00E-04	
7.93E-5	-1.22E-02	4.00E-04	
7.935E-5	-1.22E-02	4.00E-04	
7.94E-5	-1.20E-02	6.00E-04	
7.945E-5	-1.20E-02	4.00E-04	
7.95E-5	-1.20E-02	4.00E-04	
7.955E-5	-1.20E-02	4.00E-04	
7.96E-5	-1.20E-02	4.00E-04	
7.965E-5	-1.20E-02	4.00E-04	
7.97E-5	-1.20E-02	4.00E-04	
7.975E-5	-1.20E-02	6.00E-04	
7.98E-5	-1.20E-02	4.00E-04	
7.985E-5	-1.20E-02	4.00E-04	
7.99E-5	-1.20E-02	6.00E-04	
7.995E-5	-1.20E-02	4.00E-04	
8.E-5	-1.20E-02	4.00E-04	
8.005E-5	-1.20E-02	6.00E-04	
8.01E-5	-1.20E-02	4.00E-04	
8.015E-5	-1.20E-02	4.00E-04	
8.02E-5	-1.20E-02	4.00E-04	
8.025E-5	-1.20E-02	4.00E-04	
8.03E-5	-1.20E-02	2.00E-04	
8.035E-5	-1.20E-02	4.00E-04	
8.04E-5	-1.20E-02	4.00E-04	
8.045E-5	-1.20E-02	4.00E-04	
8.05E-5	-1.20E-02	4.00E-04	
8.055E-5	-1.20E-02	4.00E-04	
8.06E-5	-1.20E-02	4.00E-04	
8.065E-5	-1.20E-02	4.00E-04	
8.07E-5	-1.20E-02	4.00E-04	
8.075E-5	-1.20E-02	4.00E-04	
8.08E-5	-1.20E-02	6.00E-04	
8.085E-5	-1.20E-02	2.00E-04	
8.09E-5	-1.20E-02	4.00E-04	
8.095E-5	-1.20E-02	4.00E-04	
8.1E-5	-1.20E-02	4.00E-04	
8.105E-5	-1.20E-02	2.00E-04	
8.11E-5	-1.20E-02	4.00E-04	
8.115E-5	-1.20E-02	4.00E-04	
8.12E-5	-1.20E-02	4.00E-04	
8.125E-5	-1.18E-02	4.00E-04	
8.13E-5	-1.18E-02	4.00E-04	
8.135E-5	-1.18E-02	6.00E-04	
8.14E-5	-1.18E-02	4.00E-04	
8.145E-5	-1.18E-02	6.00E-04	
8.15E-5	-1.18E-02	4.00E-04	
8.155E-5	-1.18E-02	4.00E-04	
8.16E-5	-1.18E-02	4.00E-04	
8.165E-5	-1.18E-02	6.00E-04	
8.17E-5	-1.18E-02	4.00E-04	
8.175E-5	-1.16E-02	4.00E-04	
8.18E-5	-1.16E-02	6.00E-04	
8.185E-5	-1.16E-02	6.00E-04	
8.19E-5	-1.16E-02	4.00E-04	
8.195E-5	-1.16E-02	4.00E-04	
8.2E-5	-1.16E-02	6.00E-04	
8.205E-5	-1.16E-02	6.00E-04	
8.21E-5	-1.16E-02	4.00E-04	
8.215E-5	-1.16E-02	6.00E-04	
8.22E-5	-1.18E-02	6.00E-04	
8.225E-5	-1.18E-02	4.00E-04	
8.23E-5	-1.18E-02	6.00E-04	
8.235E-5	-1.18E-02	4.00E-04	
8.24E-5	-1.18E-02	4.00E-04	
8.245E-5	-1.18E-02	6.00E-04	
8.25E-5	-1.18E-02	4.00E-04	
8.255E-5	-1.18E-02	6.00E-04	
8.26E-5	-1.18E-02	6.00E-04	
8.265E-5	-1.18E-02	4.00E-04	
8.27E-5	-1.18E-02	6.00E-04	
8.275E-5	-1.18E-02	4.00E-04	
8.28E-5	-1.18E-02	6.00E-04	
8.285E-5	-1.18E-02	6.00E-04	
8.29E-5	-1.18E-02	4.00E-04	
8.295E-5	-1.18E-02	4.00E-04	
8.3E-5	-1.18E-02	6.00E-04	
8.305E-5	-1.18E-02	4.00E-04	
8.31E-5	-1.18E-02	4.00E-04	
8.315E-5	-1.20E-02	6.00E-04	
8.32E-5	-1.20E-02	4.00E-04	
8.325E-5	-1.20E-02	6.00E-04	
8.33E-5	-1.20E-02	6.00E-04	
8.335E-5	-1.20E-02	6.00E-04	
8.34E-5	-1.20E-02	6.00E-04	
8.345E-5	-1.20E-02	6.00E-04	
8.35E-5	-1.20E-02	6.00E-04	
8.355E-5	-1.20E-02	6.00E-04	
8.36E-5	-1.20E-02	6.00E-04	
8.365E-5	-1.20E-02	6.00E-04	
8.37E-5	-1.20E-02	6.00E-04	
8.375E-5	-1.20E-02	6.00E-04	
8.38E-5	-1.20E-02	6.00E-04	
8.385E-5	-1.22E-02	6.00E-04	
8.39E-5	-1.22E-02	6.00E-04	
8.395E-5	-1.22E-02	6.00E-04	
8.4E-5	-1.22E-02	6.00E-04	
8.405E-5	-1.22E-02	8.00E-04	
8.41E-5	-1.22E-02	6.00E-04	
8.415E-5	-1.22E-02	6.00E-04	
8.42E-5	-1.22E-02	6.00E-04	
8.425E-5	-1.22E-02	6.00E-04	
8.43E-5	-1.22E-02	6.00E-04	
8.435E-5	-1.22E-02	6.00E-04	
8.44E-5	-1.22E-02	6.00E-04	
8.445E-5	-1.22E-02	6.00E-04	
8.45E-5	-1.22E-02	6.00E-04	
8.455E-5	-1.22E-02	6.00E-04	
8.46E-5	-1.22E-02	6.00E-04	
8.465E-5	-1.22E-02	6.00E-04	
8.47E-5	-1.22E-02	6.00E-04	
8.475E-5	-1.22E-02	6.00E-04	
8.48E-5	-1.22E-02	6.00E-04	
8.485E-5	-1.22E-02	6.00E-04	
8.49E-5	-1.22E-02	6.00E-04	
8.495E-5	-1.22E-02	8.00E-04	
8.5E-5	-1.22E-02	6.00E-04	
8.505E-5	-1.22E-02	6.00E-04	
8.51E-5	-1.20E-02	6.00E-04	
8.515E-5	-1.20E-02	6.00E-04	
8.52E-5	-1.20E-02	6.00E-04	
8.525E-5	-1.20E-02	6.00E-04	
8.53E-5	-1.20E-02	6.00E-04	
8.535E-5	-1.20E-02	6.00E-04	
8.54E-5	-1.20E-02	6.00E-04	
8.545E-5	-1.20E-02	6.00E-04	
8.55E-5	-1.20E-02	6.00E-04	
8.555E-5	-1.20E-02	6.00E-04	
8.56E-5	-1.20E-02	6.00E-04	
8.565E-5	-1.20E-02	6.00E-04	
8.57E-5	-1.20E-02	6.00E-04	
8.575E-5	-1.20E-02	6.00E-04	
8.58E-5	-1.20E-02	6.00E-04	
8.585E-5	-1.20E-02	6.00E-04	
8.59E-5	-1.20E-02	6.00E-04	
8.595E-5	-1.20E-02	6.00E-04	
8.6E-5	-1.20E-02	6.00E-04	
8.605E-5	-1.20E-02	4.00E-04	
8.61E-5	-1.20E-02	4.00E-04	
8.615E-5	-1.20E-02	6.00E-04	
8.62E-5	-1.18E-02	4.00E-04	
8.625E-5	-1.18E-02	6.00E-04	
8.63E-5	-1.18E-02	6.00E-04	
8.635E-5	-1.18E-02	6.00E-04	
8.64E-5	-1.18E-02	6.00E-04	
8.645E-5	-1.18E-02	4.00E-04	
8.65E-5	-1.18E-02	6.00E-04	
8.655E-5	-1.18E-02	4.00E-04	
8.66E-5	-1.18E-02	6.00E-04	
8.665E-5	-1.18E-02	4.00E-04	
8.67E-5	-1.18E-02	6.00E-04	
8.675E-5	-1.18E-02	4.00E-04	
8.68E-5	-1.18E-02	6.00E-04	
8.685E-5	-1.18E-02	6.00E-04	
8.69E-5	-1.18E-02	4.00E-04	
8.695E-5	-1.18E-02	6.00E-04	
8.7E-5	-1.18E-02	6.00E-04	
8.705E-5	-1.18E-02	4.00E-04	
8.71E-5	-1.18E-02	4.00E-04	
8.715E-5	-1.18E-02	4.00E-04	
8.72E-5	-1.18E-02	6.00E-04	
8.725E-5	-1.16E-02	4.00E-04	
8.73E-5	-1.16E-02	6.00E-04	
8.735E-5	-1.16E-02	4.00E-04	
8.74E-5	-1.16E-02	4.00E-04	
8.745E-5	-1.16E-02	6.00E-04	
8.75E-5	-1.16E-02	4.00E-04	
8.755E-5	-1.16E-02	4.00E-04	
8.76E-5	-1.16E-02	4.00E-04	
8.765E-5	-1.16E-02	4.00E-04	
8.77E-5	-1.16E-02	4.00E-04	
8.775E-5	-1.16E-02	4.00E-04	
8.78E-5	-1.16E-02	4.00E-04	
8.785E-5	-1.16E-02	6.00E-04	
8.79E-5	-1.16E-02	4.00E-04	
8.795E-5	-1.16E-02	2.00E-04	
8.8E-5	-1.16E-02	6.00E-04	
8.805E-5	-1.16E-02	4.00E-04	
8.81E-5	-1.16E-02	4.00E-04	
8.815E-5	-1.16E-02	4.00E-04	
8.82E-5	-1.16E-02	2.00E-04	
8.825E-5	-1.16E-02	4.00E-04	
8.83E-5	-1.16E-02	4.00E-04	
8.835E-5	-1.16E-02	2.00E-04	
8.84E-5	-1.16E-02	6.00E-04	
8.845E-5	-1.16E-02	4.00E-04	
8.85E-5	-1.16E-02	4.00E-04	
8.855E-5	-1.18E-02	4.00E-04	
8.86E-5	-1.18E-02	4.00E-04	
8.865E-5	-1.18E-02	2.00E-04	
8.87E-5	-1.18E-02	2.00E-04	
8.875E-5	-1.18E-02	4.00E-04	
8.88E-5	-1.18E-02	4.00E-04	
8.885E-5	-1.18E-02	4.00E-04	
8.89E-5	-1.18E-02	4.00E-04	
8.895E-5	-1.18E-02	2.00E-04	
8.9E-5	-1.18E-02	4.00E-04	
8.905E-5	-1.20E-02	4.00E-04	
8.91E-5	-1.20E-02	2.00E-04	
8.915E-5	-1.20E-02	4.00E-04	
8.92E-5	-1.20E-02	4.00E-04	
8.925E-5	-1.20E-02	4.00E-04	
8.93E-5	-1.20E-02	4.00E-04	
8.935E-5	-1.20E-02	4.00E-04	
8.94E-5	-1.20E-02	4.00E-04	
8.945E-5	-1.20E-02	2.00E-04	
8.95E-5	-1.20E-02	4.00E-04	
8.955E-5	-1.20E-02	4.00E-04	
8.96E-5	-1.20E-02	4.00E-04	
8.965E-5	-1.20E-02	4.00E-04	
8.97E-5	-1.20E-02	2.00E-04	
8.975E-5	-1.20E-02	4.00E-04	
8.98E-5	-1.20E-02	4.00E-04	
8.985E-5	-1.20E-02	2.00E-04	
8.99E-5	-1.20E-02	4.00E-04	
8.995E-5	-1.20E-02	4.00E-04	
9.E-5	-1.20E-02	4.00E-04	
9.005E-5	-1.20E-02	4.00E-04	
9.01E-5	-1.20E-02	4.00E-04	
9.015E-5	-1.20E-02	4.00E-04	
9.02E-5	-1.20E-02	2.00E-04	
9.025E-5	-1.20E-02	4.00E-04	
9.03E-5	-1.20E-02	4.00E-04	
9.035E-5	-1.20E-02	4.00E-04	
9.04E-5	-1.20E-02	2.00E-04	
9.045E-5	-1.20E-02	4.00E-04	
9.05E-5	-1.20E-02	4.00E-04	
9.055E-5	-1.20E-02	4.00E-04	
9.06E-5	-1.20E-02	4.00E-04	
9.065E-5	-1.20E-02	4.00E-04	
9.07E-5	-1.20E-02	4.00E-04	
9.075E-5	-1.20E-02	4.00E-04	
9.08E-5	-1.20E-02	4.00E-04	
9.085E-5	-1.20E-02	4.00E-04	
9.09E-5	-1.20E-02	4.00E-04	
9.095E-5	-1.20E-02	4.00E-04	
